“向世界讲‘中国这十年’”主题系列讲座首场活动启动,https://news.ruc.edu.cn/archives/391634,2022-07-11
国际交流处与教育部中外语言交流合作中心开展“深入学习领会习近平总书记在中国人民大学考察时重要讲话精神” 线上联学活动,https://news.ruc.edu.cn/archives/390790,2022-07-10
中国人民大学举行2022年国际小学期开学仪式,https://news.ruc.edu.cn/archives/392079,2022-07-10
中国人民大学2022年暑期校园安全稳定工作部署会召开,https://news.ruc.edu.cn/archives/392117,2022-07-09
杜鹏副校长为外国语学院毕业生讲授“大学最后一课”,https://news.ruc.edu.cn/archives/392356,2022-07-09
北京市住建委、北京市教育工会、北京市建筑工会与中国人民大学工会、新校区建设办公室开展联合党日暨看望慰问通州新校区建设者活动,https://news.ruc.edu.cn/archives/392016,2022-07-08
世界人文社会科学高校联盟举办2022年指导委员会视频工作会议,https://news.ruc.edu.cn/archives/392034,2022-07-08
新闻学院召开2022届毕业生座谈会,https://news.ruc.edu.cn/archives/391760,2022-07-08
牢记使命，做好新时代招生工作 学校领导看望慰问部分省份本科招生组,https://news.ruc.edu.cn/archives/391915,2022-07-07
海淀区委书记王合生一行来校调研,https://news.ruc.edu.cn/archives/391911,2022-07-07
弘扬伟大建党精神，凝聚强大奋进力量 中国人民大学组织开展庆祝建党101周年系列活动,https://news.ruc.edu.cn/archives/391868,2022-07-07
王轶副校长一行赴北京师范大学开展“走‘新路’治理体系与治理能力现代化研究”专题调研,https://news.ruc.edu.cn/archives/391541,2022-07-06
重温党的章程 牢记殷切嘱托 从伟大建党精神中汲取奋进力量 学校党委理论学习中心组召开2022年第三次专题学习会,https://news.ruc.edu.cn/archives/391474,2022-07-05
中国人民大学举办京港大学联盟2022年理事会,https://news.ruc.edu.cn/archives/390982,2022-07-05
中国人民大学党委“机动式”巡视第二巡视组向原产业联合党支部反馈巡视情况,https://news.ruc.edu.cn/archives/391089,2022-07-04
中国人民大学党委“机动式”巡视第一巡视组向原人才工作领导小组办公室、人事处联合党支部反馈巡视情况,https://news.ruc.edu.cn/archives/391042,2022-07-03
国际文化交流学术联盟举办“走向全球的中国经济与中国外交”学术研讨会,https://news.ruc.edu.cn/archives/390590,2022-07-02
八千学子牢记教诲  奔赴祖国最需要的地方,https://news.ruc.edu.cn/archives/390899,2022-07-01
中国人民大学举办2022年 “光荣在党50年”纪念章颁发仪式,https://news.ruc.edu.cn/archives/390770,2022-07-01
齐鹏飞教授应邀担任中央广播电视总台香港回归25周年特别报道节目主访谈嘉宾,https://news.ruc.edu.cn/archives/390995,2022-07-01
中国人民大学举办“新时代中国社会转型与发展国际研讨会”暨2022年“新汉学计划”博士生社会学专题工作坊,https://news.ruc.edu.cn/archives/390737,2022-06-30
信息资源管理学院举办专题党课暨“形势与政策”课 坚定不移走好建设中国特色、世界一流大学新路,https://news.ruc.edu.cn/archives/390482,2022-06-29
中国宏观经济论坛（CMF）季度论坛举办,https://news.ruc.edu.cn/archives/390667,2022-06-28
讲好青年冬奥故事 弘扬北京冬奥精神 “复兴栋梁·强国先锋”主题思政课云端开讲 冬（残）奥会志愿者及服务保障单位受表彰,https://news.ruc.edu.cn/archives/390248,2022-06-27
中国人民大学与商丘市政府签署合作协议,https://news.ruc.edu.cn/archives/390253,2022-06-26
纪念香港基本法实施25周年学术研讨会举办,https://news.ruc.edu.cn/archives/389731,2022-06-26
国际学院、中法学院、丝路学院2022届学位授予仪式暨毕业典礼举行,https://news.ruc.edu.cn/archives/390136,2022-06-25
青春向党、不负人民！中国人民大学2022年毕业典礼举行,https://news.ruc.edu.cn/archives/391229,2022-06-25
杜鹏副校长出席俄罗斯驻华使馆国庆招待会,https://news.ruc.edu.cn/archives/389735,2022-06-24
高扬“复兴栋梁、强国先锋”旗帜走向广阔天地 2022年博士学位授予仪式举行  920人获授博士学位,https://news.ruc.edu.cn/archives/390235,2022-06-24
中国人民大学2021-2022学年第二学期外事工作例会召开,https://news.ruc.edu.cn/archives/390034,2022-06-24
勇做全球治理领域的“复兴栋梁、强国先锋” 中国人民大学国际组织学院2021-2022学年结业典礼举行,https://news.ruc.edu.cn/archives/390062,2022-06-23
中国人民大学2022年各省招生组咨询联系方式发布,https://news.ruc.edu.cn/archives/389905,2022-06-22
“扎根中国、面向世界”统计校友论坛举办,https://news.ruc.edu.cn/archives/395075,2022-06-20
时刻牢记殷切嘱托  用心用情为国选材 学校召开2022年本科生招生工作动员大会,https://news.ruc.edu.cn/archives/389685,2022-06-18
中国人民大学当代政党研究平台协办圣保罗论坛专题研讨会,https://news.ruc.edu.cn/archives/389453,2022-06-17
“数字经济时代的共同富裕”研讨会举办,https://news.ruc.edu.cn/archives/388373,2022-06-17
中国人民大学四个基层党组织通过第二批新时代高校党建示范创建和质量创优工作和首批高校“双带头人”教师党支部书记工作室建设单位验收,https://news.ruc.edu.cn/archives/389035,2022-06-16
马克思主义理论学科“三大体系”建设专家研讨会召开,https://news.ruc.edu.cn/archives/389194,2022-06-16
中国人民大学新增18个国家级、10个北京市级一流本科专业建设点,https://news.ruc.edu.cn/archives/389018,2022-06-15
中国人民大学“读懂中国”青年教师社会调研计划获奖,https://news.ruc.edu.cn/archives/389002,2022-06-14
首都文化论坛“北京博物馆之城建设：博物馆如何影响市民生活”线上举办,https://news.ruc.edu.cn/archives/388444,2022-06-13
“2022中国高校合作办学宣介展”开幕,https://news.ruc.edu.cn/archives/388205,2022-06-13
中国人民大学师生热议 “2022年高校党组织示范微党课展播”第一期节目,https://news.ruc.edu.cn/archives/387991,2022-06-12
中国人民大学和俄罗斯圣彼得堡国立经济大学共同主办“第九届中俄高级经济论坛”,https://news.ruc.edu.cn/archives/387854,2022-06-12
中国人民大学参加人民网“大学生就业护航计划”——中交集团专场启动仪式,https://news.ruc.edu.cn/archives/388056,2022-06-12
商学院与财政金融学院开展“推进财务与金融类课程思政改革创新 打造高精尖水平思政‘金课’”联学研讨会,https://news.ruc.edu.cn/archives/387840,2022-06-11
人大毕业生刘超向总书记汇报！扎根基层，把最美青春献给乡村振兴！,https://news.ruc.edu.cn/archives/387996,2022-06-10
朱信凯副校长到通州新校区建设工地开展防汛专项检查,https://news.ruc.edu.cn/archives/387801,2022-06-10
吉尔吉斯共和国驻华大使巴克特古洛娃演讲会举办,https://news.ruc.edu.cn/archives/387369,2022-06-09
2022“中俄友好和平发展杯”全国高校俄语教师“微课+”教学创新大赛总决赛及颁奖典礼举办,https://news.ruc.edu.cn/archives/387214,2022-06-08
张东刚书记走访物资交接缓冲区,https://news.ruc.edu.cn/archives/386954,2022-06-05
校领导到理学院化学系检查实验室安全并看望在校学生,https://news.ruc.edu.cn/archives/386739,2022-06-04
北京教育系统疫情防控专家组来校调研,https://news.ruc.edu.cn/archives/386393,2022-06-03
中国人民大学2022年度党支部书记培训活动举行,https://news.ruc.edu.cn/archives/386354,2022-06-03
“学习贯彻习近平总书记考察中国人民大学重要讲话精神 开创中国特色世界一流大学新路”专家研讨会举办,https://news.ruc.edu.cn/archives/385563,2022-06-03
中国人民大学发布《中国大学生创业报告2022》,https://news.ruc.edu.cn/archives/385620,2022-06-02
学校领导看望慰问在岗教职员工,https://news.ruc.edu.cn/archives/385913,2022-06-01
数学学院举办“学习贯彻习近平总书记在中国人民大学考察时重要讲话精神，致力建构中国自主的知识体系”专题讲座,https://news.ruc.edu.cn/archives/383588,2022-06-01
中国人民大学主办“2022首届全国本科生当代英语文学前沿研究学术论坛”,https://news.ruc.edu.cn/archives/386443,2022-06-01
驰而不息筑牢校园疫情防控防线 中国人民大学坚持召开疫情防控调度会,https://news.ruc.edu.cn/archives/385914,2022-05-31
教育部教育管理信息中心第三党支部与中国人民大学信息技术中心党支部开展联学联建主题党日活动,https://news.ruc.edu.cn/archives/385552,2022-05-31
思政金课“歌声中的党史”——《党的女儿》专题讲评会线上举办,https://news.ruc.edu.cn/archives/385815,2022-05-31
一起云观展！看人大理工学科优秀成果啦,https://news.ruc.edu.cn/archives/389973,2022-05-31
“中国-中东欧国家高校联合会经济学学科建设共同体” 在中国人民大学正式成立,https://news.ruc.edu.cn/archives/384967,2022-05-30
第二届民法典高峰论坛在中国人民大学召开,https://news.ruc.edu.cn/archives/385339,2022-05-29
首届南部非洲国家孔子学院院长联席会议召开,https://news.ruc.edu.cn/archives/378489,2022-05-28
第九届首都治理论坛“市民诉求驱动超大城市治理创新”举办,https://news.ruc.edu.cn/archives/384452,2022-05-27
学校开展疫情防控网格化管理应急处置演练,https://news.ruc.edu.cn/archives/384714,2022-05-26
中国人民大学第七期学生职业生涯引领计划（“LEAD计划”）启动仪式举行,https://news.ruc.edu.cn/archives/384297,2022-05-26
“经师人师统一的大先生”线上研讨会暨“深入学习领会习近平总书记在中国人民大学考察时重要讲话精神”联学活动举办,https://news.ruc.edu.cn/archives/384369,2022-05-25
学校各级党组织和全体党员尽责有为筑牢疫情防控铜墙铁壁,https://news.ruc.edu.cn/archives/384347,2022-05-24
让党旗在学校疫情防控阵地战一线高高飘扬 中国人民大学连续召开疫情防控视频调度会,https://news.ruc.edu.cn/archives/384063,2022-05-23
中国人民大学纪委就学校师生核酸检测落实工作开展约谈,https://news.ruc.edu.cn/archives/383781,2022-05-23
中国人民大学与墨西哥学院线上工作会举办,https://news.ruc.edu.cn/archives/384039,2022-05-22
中国人民大学开展中关村校区离退休教职工走访慰问活动,https://news.ruc.edu.cn/archives/383503,2022-05-21
中国人民大学设置环境科学与工程博士学位授权一级学科点同行专家评议会举办,https://news.ruc.edu.cn/archives/383484,2022-05-21
中欧人文艺术教育联盟中方成员单位举办深入学习习近平总书记在中国人民大学考察时重要讲话精神专题研讨会,https://news.ruc.edu.cn/archives/382470,2022-05-20
中国人民大学历史学院本科联合党支部、北京大学元培学院第三学生党支部联合主题党日活动举办,https://news.ruc.edu.cn/archives/383043,2022-05-20
中国人民大学纪委召开疫情防控监督工作情况通报会,https://news.ruc.edu.cn/archives/383207,2022-05-19
张东刚书记看望慰问疫情防控一线后勤保障人员,https://news.ruc.edu.cn/archives/383195,2022-05-18
“多措并举促进大学生就业”研讨会举办,https://news.ruc.edu.cn/archives/382161,2022-05-18
杜鹏副校长线上出席社会影响力与全球管理联盟2022年会,https://news.ruc.edu.cn/archives/382787,2022-05-18
国际交流处召开“习近平总书记在中国人民大学考察时重要讲话精神”专题研学座谈会,https://news.ruc.edu.cn/archives/382495,2022-05-16
“历史传承与当代发展：马克思主义中国化新闻舆论思想学术论坛”召开,https://news.ruc.edu.cn/archives/381791,2022-05-15
中国人民大学纪检监察系统召开疫情防控监督工作会议,https://news.ruc.edu.cn/archives/382331,2022-05-14
“培养堪当时代大任的复兴栋梁和强国先锋”专题研学活动举办 胡百精副书记、副校长参加,https://news.ruc.edu.cn/archives/385862,2022-05-14
